Date,Price,Open,High,Low,Vol.,Change %
08/06/2021,"6,160","6,360","6,360","6,135",67.29M,-2.22%
08/05/2021,"6,300","6,170","6,310","6,140",93.77M,2.94%
08/04/2021,"6,120","6,145","6,150","6,060",41.11M,-0.41%
08/03/2021,"6,145","6,025","6,180","5,985",110.07M,3.10%
08/02/2021,"5,960","6,060","6,065","5,905",119.98M,-0.17%
07/30/2021,"5,970","6,040","6,100","5,960",105.69M,-1.16%
07/29/2021,"6,040","6,055","6,085","5,980",84.61M,1.00%
07/28/2021,"5,980","6,005","6,010","5,970",74.13M,-0.42%
07/27/2021,"6,005","6,005","6,060","6,000",53.11M,0.00%
07/26/2021,"6,005","6,040","6,060","6,005",48.17M,-0.50%
07/23/2021,"6,035","6,180","6,190","6,025",79.94M,-1.95%
07/22/2021,"6,155","6,115","6,155","6,050",60.79M,2.41%
07/21/2021,"6,010","6,050","6,120","6,010",55.01M,0.08%
07/19/2021,"6,005","6,110","6,110","6,005",47.12M,-1.72%
07/16/2021,"6,110","6,170","6,170","6,055",48.00M,-0.08%
07/15/2021,"6,115","6,000","6,115","5,995",49.72M,2.09%
07/14/2021,"5,990","6,020","6,030","5,980",59.32M,-0.91%
07/13/2021,"6,045","6,170","6,175","6,015",65.95M,-2.03%
07/12/2021,"6,170","6,070","6,180","6,020",65.98M,2.49%
07/09/2021,"6,020","6,010","6,020","5,990",40.71M,0.08%
07/08/2021,"6,015","6,000","6,040","5,980",47.30M,-0.82%
07/07/2021,"6,065","6,180","6,180","6,030",35.60M,0.17%
07/06/2021,"6,055","6,110","6,110","6,055",34.28M,-0.90%
07/05/2021,"6,110","6,100","6,130","6,070",39.71M,0.16%
07/02/2021,"6,100","6,070","6,140","6,040",67.39M,1.24%
07/01/2021,"6,025","6,060","6,075","6,000",58.15M,0.00%
06/30/2021,"6,025","6,000","6,070","6,000",65.80M,-0.33%
06/29/2021,"6,045","6,050","6,090","6,040",53.70M,-0.17%
06/28/2021,"6,055","6,100","6,150","6,055",84.42M,-2.18%
06/25/2021,"6,190","6,230","6,260","6,190",68.94M,-0.32%
06/24/2021,"6,210","6,310","6,310","6,200",56.01M,-0.32%
06/23/2021,"6,230","6,295","6,340","6,230",52.45M,-1.74%
06/22/2021,"6,340","6,250","6,390","6,240",65.82M,1.44%
06/21/2021,"6,250","6,300","6,300","6,210",60.82M,-1.19%
06/18/2021,"6,325","6,300","6,345","6,280",118.04M,-0.08%
06/17/2021,"6,330","6,390","6,390","6,275",68.45M,-0.86%
06/16/2021,"6,385","6,420","6,435","6,360",48.98M,-1.31%
06/15/2021,"6,470","6,445","6,470","6,405",87.80M,0.94%
06/14/2021,"6,410","6,520","6,520","6,400",61.48M,-0.93%
06/11/2021,"6,470","6,570","6,580","6,460",72.78M,-2.27%
06/10/2021,"6,620","6,555","6,620","6,490",73.26M,1.38%
06/09/2021,"6,530","6,360","6,535","6,360",77.20M,1.56%
06/08/2021,"6,430","6,575","6,575","6,430",64.35M,-1.53%
06/07/2021,"6,530","6,560","6,570","6,430",62.58M,-0.76%
06/04/2021,"6,580","6,620","6,620","6,500",62.11M,-0.30%
06/03/2021,"6,600","6,495","6,600","6,430",133.81M,2.09%
06/02/2021,"6,465","6,500","6,515","6,420",141.73M,1.41%
05/31/2021,"6,375","6,360","6,390","6,325",101.44M,0.55%
05/28/2021,"6,340","6,330","6,370","6,330",102.11M,1.12%
05/27/2021,"6,270","6,440","6,480","6,270",537.97M,-1.34%
05/25/2021,"6,355","6,300","6,440","6,300",87.47M,0.47%
05/24/2021,"6,325","6,355","6,380","6,290",59.21M,-0.55%
05/21/2021,"6,360","6,450","6,450","6,260",92.62M,-0.31%
05/20/2021,"6,380","6,390","6,435","6,350",64.95M,0.55%
05/19/2021,"6,345","6,380","6,400","6,335",64.91M,-0.70%
05/18/2021,"6,390","6,400","6,455","6,365",73.56M,-1.69%
05/17/2021,"6,500","6,500","6,500","6,375",129.06M,0.31%
05/11/2021,"6,480","6,400","6,480","6,305",70.68M,0.93%
05/10/2021,"6,420","6,400","6,420","6,395",68.18M,0.31%
05/07/2021,"6,400","6,460","6,460","6,385",48.86M,-0.39%
05/06/2021,"6,425","6,400","6,450","6,400",38.12M,0.00%
05/05/2021,"6,425","6,420","6,430","6,400",51.69M,0.39%
05/04/2021,"6,400","6,350","6,430","6,340",50.12M,0.16%
05/03/2021,"6,390","6,480","6,480","6,345",42.07M,-0.23%
04/30/2021,"6,405","6,450","6,450","6,380",65.83M,-0.08%
04/29/2021,"6,410","6,460","6,460","6,360",57.36M,1.42%
04/28/2021,"6,320","6,400","6,405","6,315",87.66M,-1.33%
04/27/2021,"6,405","6,370","6,435","6,355",132.65M,1.91%
04/26/2021,"6,285","6,395","6,400","6,280",108.74M,-1.64%
04/23/2021,"6,390","6,280","6,395","6,225",108.50M,2.82%
04/22/2021,"6,215","6,200","6,275","6,180",63.76M,0.81%
04/21/2021,"6,165","6,200","6,225","6,165",68.40M,-1.12%
04/20/2021,"6,235","6,200","6,250","6,185",72.72M,-0.56%
04/19/2021,"6,270","6,275","6,280","6,230",47.10M,-0.08%
04/16/2021,"6,275","6,370","6,370","6,215",79.29M,-0.08%
04/15/2021,"6,280","6,305","6,310","6,180",102.69M,-0.40%
04/14/2021,"6,305","6,105","6,305","6,060",135.52M,5.08%
04/13/2021,"6,000","6,050","6,060","5,980",119.21M,-1.07%
04/12/2021,"6,065","6,295","6,295","6,060",110.41M,-2.18%
04/09/2021,"6,200","6,315","6,320","6,145",116.96M,1.06%
04/08/2021,"6,135","6,200","6,215","6,125",123.70M,-1.84%
04/07/2021,"6,250","6,155","6,275","6,135",107.91M,1.38%
04/06/2021,"6,165","6,135","6,170","6,080",80.22M,0.16%
04/05/2021,"6,155","6,250","6,290","6,155",73.31M,-1.12%
04/01/2021,"6,225","6,215","6,270","6,155",112.29M,0.16%
03/31/2021,"6,215","6,390","6,395","6,145",223.39M,-2.81%
03/30/2021,"6,395","6,370","6,455","6,370",83.12M,0.55%
03/29/2021,"6,360","6,410","6,515","6,360",113.37M,-0.86%
03/26/2021,"6,415","6,370","6,445","6,300",134.47M,0.71%
03/25/2021,"6,370","6,400","6,440","6,330",119.10M,-1.09%
03/24/2021,"6,440","6,515","6,550","6,420",152.05M,-1.90%
03/23/2021,"6,565","6,720","6,720","6,555",127.76M,-0.83%
03/22/2021,"6,620","6,640","6,680","6,610",67.52M,-2.07%
03/19/2021,"6,760","6,770","6,770","6,625",125.85M,0.82%
03/18/2021,"6,705","6,620","6,720","6,610",70.07M,1.44%
03/17/2021,"6,610","6,650","6,665","6,605",71.47M,-0.23%
03/16/2021,"6,625","6,710","6,710","6,620",70.76M,-0.60%
03/15/2021,"6,665","6,815","6,820","6,665",57.42M,-1.48%
03/12/2021,"6,765","6,875","6,880","6,715",74.33M,0.89%
03/10/2021,"6,705","6,720","6,720","6,620",50.30M,1.51%
03/09/2021,"6,605","6,700","6,715","6,600",135.58M,-1.71%
03/08/2021,"6,720","6,950","6,950","6,720",90.88M,-1.18%
03/05/2021,"6,800","6,720","6,925","6,720",111.87M,1.19%
03/04/2021,"6,720","6,905","7,000","6,720",120.80M,-4.00%
03/03/2021,"7,000","7,065","7,085","7,000",84.47M,-0.21%
03/02/2021,"7,015","7,120","7,160","7,000",81.45M,-0.43%
03/01/2021,"7,045","6,830","7,045","6,800",205.54M,4.99%
02/26/2021,"6,710","6,705","6,810","6,645",173.63M,0.07%
02/25/2021,"6,705","6,740","6,770","6,680",78.69M,-0.30%
02/24/2021,"6,725","6,825","6,835","6,725",71.87M,-1.47%
02/23/2021,"6,825","6,820","6,845","6,775",58.36M,0.52%
02/22/2021,"6,790","6,900","6,940","6,790",68.91M,-0.51%
02/19/2021,"6,825","6,780","6,850","6,760",70.49M,1.34%
02/18/2021,"6,735","6,850","6,900","6,735",91.20M,-2.39%
02/17/2021,"6,900","6,890","6,960","6,850",66.01M,-0.58%
02/16/2021,"6,940","6,880","6,945","6,830",47.22M,2.06%
02/15/2021,"6,800","6,830","6,890","6,720",83.92M,-1.16%
02/11/2021,"6,880","6,985","6,985","6,840",36.93M,-0.58%
02/10/2021,"6,920","7,050","7,050","6,900",44.98M,-0.86%
02/09/2021,"6,980","7,000","7,030","6,955",75.57M,0.87%
02/08/2021,"6,920","7,050","7,055","6,880",45.60M,0.07%
02/05/2021,"6,915","6,870","6,950","6,855",51.60M,0.88%
02/04/2021,"6,855","6,920","7,000","6,835",80.95M,0.44%
02/03/2021,"6,825","7,000","7,000","6,825",67.29M,0.37%
02/02/2021,"6,800","6,965","6,980","6,800",86.74M,-0.29%
02/01/2021,"6,820","6,760","6,920","6,595",113.13M,0.89%
01/29/2021,"6,760","6,900","7,000","6,760",132.76M,-2.03%
01/28/2021,"6,900","6,790","6,925","6,790",104.63M,1.62%
01/27/2021,"6,790","6,820","6,930","6,705",97.92M,-0.44%
01/26/2021,"6,820","6,955","7,000","6,820",98.66M,-3.06%
01/25/2021,"7,035","7,200","7,200","7,000",76.84M,-0.64%
01/22/2021,"7,080","7,075","7,160","7,075",80.83M,0.07%
01/21/2021,"7,075","7,280","7,300","7,060",66.43M,-0.28%
01/20/2021,"7,095","7,165","7,295","7,070",107.22M,0.00%
01/19/2021,"7,095","7,120","7,120","7,005",73.78M,-0.35%
01/18/2021,"7,120","6,955","7,125","6,845",86.34M,2.37%
01/15/2021,"6,955","7,095","7,100","6,840",89.85M,-0.93%
01/14/2021,"7,020","7,050","7,090","6,995",89.32M,-1.40%
01/13/2021,"7,120","7,245","7,275","7,070",76.58M,-0.56%
01/12/2021,"7,160","7,345","7,380","7,160",95.24M,-2.52%
01/11/2021,"7,345","7,150","7,360","7,145",169.03M,4.18%
01/08/2021,"7,050","7,035","7,080","6,975",75.03M,1.22%
01/07/2021,"6,965","7,000","7,050","6,910",71.36M,0.29%
01/06/2021,"6,945","7,050","7,075","6,880",89.75M,-2.05%
01/05/2021,"7,090","6,860","7,090","6,850",104.83M,3.73%
01/04/2021,"6,835","6,800","6,855","6,720",47.94M,0.96%
12/30/2020,"6,770","6,800","6,800","6,700",52.68M,0.07%
12/29/2020,"6,765","6,775","6,810","6,740",34.21M,-0.22%
12/28/2020,"6,780","6,790","6,820","6,660",60.23M,0.82%
12/23/2020,"6,725","6,905","6,905","6,620",76.95M,0.15%
12/22/2020,"6,715","6,740","6,820","6,710",61.79M,-1.68%
12/21/2020,"6,830","6,890","6,890","6,800",93.69M,0.44%
12/18/2020,"6,800","6,935","6,935","6,755",147.24M,-1.95%
12/17/2020,"6,935","6,965","7,000","6,820",91.92M,-0.22%
12/16/2020,"6,950","6,860","6,950","6,840",138.67M,2.36%
12/15/2020,"6,790","6,830","6,900","6,605",164.02M,-0.44%
12/14/2020,"6,820","6,800","6,830","6,795",179.79M,1.26%
12/11/2020,"6,735","6,600","6,780","6,595",214.16M,2.43%
12/10/2020,"6,575","6,590","6,600","6,540",151.42M,1.31%
12/08/2020,"6,490","6,520","6,520","6,425",70.56M,-0.46%
12/07/2020,"6,520","6,500","6,580","6,480",96.64M,2.03%
12/04/2020,"6,390","6,460","6,465","6,360",65.00M,-1.08%
12/03/2020,"6,460","6,500","6,525","6,425",98.21M,0.16%
12/02/2020,"6,450","6,460","6,485","6,340",93.90M,0.86%
12/01/2020,"6,395","6,220","6,435","6,220",114.56M,3.06%
11/30/2020,"6,205","6,385","6,400","6,135",393.09M,-2.82%
11/27/2020,"6,385","6,480","6,490","6,380",87.36M,-1.47%
11/26/2020,"6,480","6,350","6,490","6,300",64.34M,1.09%
11/25/2020,"6,410","6,580","6,585","6,380",170.14M,-2.36%
11/24/2020,"6,565","6,600","6,600","6,545",72.35M,-0.53%
11/23/2020,"6,600","6,600","6,610","6,550",75.27M,0.00%
11/20/2020,"6,600","6,640","6,650","6,550",68.47M,-0.23%
11/19/2020,"6,615","6,520","6,640","6,515",147.35M,0.68%
11/18/2020,"6,570","6,550","6,575","6,540",99.79M,0.31%
11/17/2020,"6,550","6,500","6,565","6,490",119.78M,1.08%
11/16/2020,"6,480","6,485","6,485","6,385",54.91M,1.41%
11/13/2020,"6,390","6,420","6,450","6,320",82.37M,-0.47%
11/12/2020,"6,420","6,410","6,495","6,405",83.08M,-1.83%
11/11/2020,"6,540","6,540","6,565","6,480",131.38M,0.93%
11/10/2020,"6,480","6,395","6,600","6,380",191.07M,3.10%
11/09/2020,"6,285","6,300","6,400","6,215",82.74M,-0.24%
11/06/2020,"6,300","6,160","6,300","6,060",137.30M,2.44%
11/05/2020,"6,150","5,900","6,180","5,900",161.09M,5.67%
11/04/2020,"5,820","5,900","5,940","5,785",78.63M,-1.19%
11/03/2020,"5,890","5,840","5,895","5,835",78.15M,1.20%
11/02/2020,"5,820","5,760","5,825","5,720",151.01M,0.52%
10/27/2020,"5,790","5,815","5,830","5,755",89.48M,-0.43%
10/26/2020,"5,815","5,725","5,835","5,725",70.45M,0.78%
10/23/2020,"5,770","5,840","5,840","5,750",66.33M,-0.52%
10/22/2020,"5,800","5,740","5,800","5,705",96.87M,0.35%
10/21/2020,"5,780","5,860","5,865","5,730",77.94M,-0.43%
10/20/2020,"5,805","5,880","5,880","5,785",75.00M,-1.61%
10/19/2020,"5,900","5,750","5,900","5,710",56.87M,2.43%
10/16/2020,"5,760","5,785","5,790","5,730",89.05M,-0.43%
10/15/2020,"5,785","5,875","5,880","5,760",82.07M,-1.95%
10/14/2020,"5,900","5,840","5,900","5,810",83.12M,0.77%
10/13/2020,"5,855","5,840","5,860","5,770",48.25M,0.00%
10/12/2020,"5,855","5,840","5,875","5,830",82.92M,1.39%
10/09/2020,"5,775","5,750","5,775","5,720",54.25M,-0.09%
10/08/2020,"5,780","5,790","5,800","5,710",77.38M,0.43%
10/07/2020,"5,755","5,600","5,755","5,580",89.94M,0.96%
10/06/2020,"5,700","5,630","5,715","5,600",141.96M,3.26%
10/05/2020,"5,520","5,515","5,560","5,460",58.29M,0.27%
10/02/2020,"5,505","5,560","5,565","5,440",66.85M,-1.17%
10/01/2020,"5,570","5,485","5,570","5,480",56.89M,2.77%
09/30/2020,"5,420","5,565","5,565","5,420",107.38M,-1.54%
09/29/2020,"5,505","5,575","5,635","5,460",117.78M,-0.18%
09/28/2020,"5,515","5,650","5,695","5,500",93.52M,-1.69%
09/25/2020,"5,610","5,480","5,625","5,460",100.71M,3.03%
09/24/2020,"5,445","5,430","5,535","5,390",88.62M,-1.09%
09/23/2020,"5,505","5,450","5,585","5,425",100.52M,1.01%
09/22/2020,"5,450","5,520","5,565","5,430",163.44M,-2.77%
09/21/2020,"5,605","5,640","5,735","5,595",112.44M,-0.44%
09/18/2020,"5,630","5,700","5,735","5,570",316.91M,-2.17%
09/17/2020,"5,755","5,750","5,855","5,665",138.80M,0.09%
09/16/2020,"5,750","5,860","5,870","5,745",158.57M,-1.88%
09/15/2020,"5,860","6,040","6,100","5,860",170.09M,-3.14%
09/14/2020,"6,050","6,000","6,115","5,985",138.12M,2.46%
09/11/2020,"5,905","5,800","5,975","5,620",403.03M,1.64%
09/10/2020,"5,810","6,220","6,220","5,810",175.74M,-6.97%
09/09/2020,"6,245","6,300","6,320","6,210",49.29M,-1.42%
09/08/2020,"6,335","6,285","6,360","6,285",39.65M,0.80%
09/07/2020,"6,285","6,335","6,360","6,200",64.25M,-1.49%
09/04/2020,"6,380","6,450","6,450","6,265",80.61M,-1.85%
09/03/2020,"6,500","6,465","6,500","6,300",68.21M,1.01%
09/02/2020,"6,435","6,520","6,560","6,365",66.07M,-1.30%
09/01/2020,"6,520","6,280","6,520","6,240",67.45M,3.90%
08/31/2020,"6,275","6,500","6,540","6,275",97.03M,-3.39%
08/28/2020,"6,495","6,560","6,600","6,425",52.29M,-1.59%
08/27/2020,"6,600","6,365","6,600","6,340",68.33M,4.10%
08/26/2020,"6,340","6,385","6,390","6,305",42.98M,-0.39%
08/25/2020,"6,365","6,320","6,380","6,305",49.21M,0.79%
08/24/2020,"6,315","6,340","6,380","6,280",66.88M,-0.24%
08/19/2020,"6,330","6,360","6,410","6,310",58.79M,-0.47%
08/18/2020,"6,360","6,405","6,425","6,300",81.56M,-0.70%
08/14/2020,"6,405","6,300","6,405","6,240",57.32M,1.67%
08/13/2020,"6,300","6,260","6,300","6,180",48.58M,0.64%
08/12/2020,"6,260","6,175","6,260","6,160",35.61M,1.38%
08/11/2020,"6,175","6,140","6,200","6,130",38.80M,0.90%
08/10/2020,"6,120","6,180","6,200","6,105",37.77M,-0.97%
08/07/2020,"6,180","6,265","6,285","6,160",43.62M,-1.28%
08/06/2020,"6,260","6,215","6,295","6,185",55.26M,0.89%
08/05/2020,"6,205","6,200","6,220","6,100",49.39M,-0.08%
08/04/2020,"6,210","6,155","6,220","6,130",79.36M,1.31%
08/03/2020,"6,130","6,220","6,235","5,825",137.08M,-1.76%
07/30/2020,"6,240","6,135","6,240","6,055",80.53M,1.71%
07/29/2020,"6,135","6,185","6,185","6,100",50.26M,-0.81%
07/28/2020,"6,185","6,120","6,200","6,060",65.28M,1.39%
07/27/2020,"6,100","6,100","6,140","6,000",41.97M,0.00%
07/24/2020,"6,100","6,200","6,200","6,100",58.37M,-1.61%
07/23/2020,"6,200","6,180","6,215","6,140",84.03M,0.32%
07/22/2020,"6,180","6,210","6,250","6,130",44.73M,-0.32%
07/21/2020,"6,200","6,100","6,235","6,100",84.16M,0.98%
07/20/2020,"6,140","6,120","6,160","6,060",59.79M,0.33%
07/17/2020,"6,120","6,135","6,180","6,040",73.35M,-0.97%
07/16/2020,"6,180","6,150","6,200","6,140",66.52M,0.49%
07/15/2020,"6,150","6,200","6,240","6,150",61.47M,-0.81%
07/14/2020,"6,200","6,175","6,200","6,110",45.62M,0.40%
07/13/2020,"6,175","6,230","6,240","6,140",86.01M,-0.40%
07/10/2020,"6,200","6,100","6,240","6,080",67.22M,1.64%
07/09/2020,"6,100","6,210","6,240","6,030",93.54M,-1.61%
07/08/2020,"6,200","5,990","6,265","5,980",106.44M,3.51%
07/07/2020,"5,990","5,940","5,995","5,900",74.17M,0.93%
07/06/2020,"5,935","5,860","5,935","5,850",67.80M,1.11%
07/03/2020,"5,870","5,870","5,905","5,840",52.22M,0.00%
07/02/2020,"5,870","5,775","5,870","5,760",75.59M,1.21%
07/01/2020,"5,800","5,700","5,800","5,675",63.96M,1.84%
06/30/2020,"5,695","5,700","5,740","5,660",74.47M,0.35%
06/29/2020,"5,675","5,640","5,695","5,585",48.80M,0.53%
06/26/2020,"5,645","5,720","5,760","5,640",57.47M,-1.40%
06/25/2020,"5,725","5,700","5,745","5,640",51.42M,0.35%
06/24/2020,"5,705","5,650","5,760","5,640",57.33M,1.51%
06/23/2020,"5,620","5,570","5,660","5,520",69.95M,1.44%
06/22/2020,"5,540","5,595","5,660","5,530",51.59M,-0.63%
06/19/2020,"5,575","5,600","5,650","5,545",110.07M,-0.18%
06/18/2020,"5,585","5,720","5,740","5,585",68.03M,-2.36%
06/17/2020,"5,720","5,800","5,800","5,680",79.80M,-0.69%
06/16/2020,"5,760","5,580","5,795","5,580",91.52M,4.73%
06/15/2020,"5,500","5,680","5,710","5,500",100.84M,-3.00%
06/12/2020,"5,670","5,680","5,680","5,480",96.04M,-0.18%
06/11/2020,"5,680","5,750","5,810","5,605",85.19M,-2.07%
06/10/2020,"5,800","5,800","5,865","5,595",115.38M,-0.09%
06/09/2020,"5,805","5,940","5,995","5,795",100.11M,-1.61%
06/08/2020,"5,900","5,755","5,925","5,755",173.56M,3.06%
06/05/2020,"5,725","5,790","5,855","5,585",88.16M,-1.12%
06/04/2020,"5,790","5,780","5,990","5,600",236.16M,0.17%
06/03/2020,"5,780","5,410","5,780","5,400",279.67M,7.84%
06/02/2020,"5,360","5,260","5,500","5,240",181.37M,3.28%
05/29/2020,"5,190","5,295","5,295","5,190",399.41M,-1.98%
05/28/2020,"5,295","5,000","5,320","5,000",229.23M,6.65%
05/27/2020,"4,965","4,970","5,000","4,855",151.75M,-0.10%
05/26/2020,"4,970","4,775","5,000","4,775",176.08M,4.30%
05/20/2020,"4,765","4,720","4,800","4,690",119.16M,1.82%
05/19/2020,"4,680","4,840","4,960","4,680",128.50M,-1.78%
05/18/2020,"4,765","4,800","4,845","4,750",140.00M,-0.42%
05/15/2020,"4,785","4,920","4,995","4,680",205.79M,-2.74%
05/14/2020,"4,920","5,070","5,110","4,905",131.27M,-3.72%
05/13/2020,"5,110","5,160","5,170","5,085",94.97M,-2.11%
05/12/2020,"5,220","5,340","5,340","5,030",118.66M,-1.42%
05/11/2020,"5,295","5,245","5,325","5,245",40.62M,0.95%
05/08/2020,"5,245","5,345","5,400","5,150",123.03M,-2.05%
05/06/2020,"5,355","5,315","5,370","5,300",86.40M,1.32%
05/05/2020,"5,285","5,220","5,340","5,200",118.64M,1.25%
05/04/2020,"5,220","5,150","5,300","5,000",114.50M,0.97%
04/30/2020,"5,170","4,880","5,250","4,880",174.08M,6.60%
04/29/2020,"4,850","4,825","4,850","4,800",121.16M,0.41%
04/28/2020,"4,830","4,960","4,975","4,805",180.49M,-2.62%
04/27/2020,"4,960","4,940","5,020","4,855",151.10M,0.81%
04/24/2020,"4,920","5,120","5,140","4,920",131.15M,-3.91%
04/23/2020,"5,120","5,180","5,245","5,120",105.42M,-0.49%
04/22/2020,"5,145","5,160","5,235","5,045",107.26M,-0.29%
04/21/2020,"5,160","5,355","5,355","5,160",73.43M,-3.64%
04/20/2020,"5,355","5,430","5,500","5,330",90.74M,-1.29%
04/17/2020,"5,425","5,300","5,445","5,280",160.94M,3.53%
04/16/2020,"5,240","5,485","5,520","5,185",176.99M,-4.47%
04/15/2020,"5,485","5,515","5,630","5,445",95.34M,-0.54%
04/14/2020,"5,515","5,505","5,590","5,445",95.80M,0.27%
04/13/2020,"5,500","5,540","5,615","5,480",58.04M,-1.70%
04/09/2020,"5,595","5,600","5,695","5,500",90.00M,-0.71%
04/08/2020,"5,635","5,655","5,660","5,480",106.11M,-0.35%
04/07/2020,"5,655","5,735","6,100","5,580",149.15M,-1.39%
04/06/2020,"5,735","5,520","5,740","5,495",78.18M,4.37%
04/03/2020,"5,495","5,460","5,530","5,365",110.51M,1.57%
04/02/2020,"5,410","5,470","5,470","5,360",136.62M,-1.28%
04/01/2020,"5,480","5,560","5,750","5,425",152.83M,-0.81%
03/31/2020,"5,525","5,660","5,710","5,485",182.64M,0.55%
03/30/2020,"5,495","5,480","5,555","5,155",159.96M,-0.27%
03/27/2020,"5,510","5,360","5,895","5,355",269.68M,4.36%
03/26/2020,"5,280","4,650","5,395","4,650",331.63M,17.33%
03/24/2020,"4,500","4,450","4,995","4,450",253.97M,1.58%
03/23/2020,"4,430","4,760","5,000","4,405",217.84M,-6.44%
03/20/2020,"4,735","4,600","5,385","4,325",335.13M,1.83%
03/19/2020,"4,650","4,995","4,995","4,650",264.42M,-7.00%
03/18/2020,"5,000","5,120","5,380","4,765",180.05M,-2.34%
03/17/2020,"5,120","5,495","5,505","5,120",212.20M,-6.99%
03/16/2020,"5,505","5,660","5,660","5,315",150.55M,-2.74%
03/13/2020,"5,660","5,560","5,750","5,175",211.69M,1.80%
03/12/2020,"5,560","5,600","5,640","5,460",129.85M,-4.96%
03/11/2020,"5,850","5,950","5,980","5,790",93.20M,-1.27%
03/10/2020,"5,925","5,840","6,010","5,840",133.67M,2.42%
03/09/2020,"5,785","6,000","6,040","5,785",140.89M,-6.69%
03/06/2020,"6,200","6,350","6,350","6,200",77.84M,-3.65%
03/05/2020,"6,435","6,540","6,540","6,340",77.58M,-0.08%
03/04/2020,"6,440","6,315","6,500","6,260",83.03M,1.90%
03/03/2020,"6,320","6,200","6,350","6,200",114.66M,3.95%
03/02/2020,"6,080","6,290","6,290","6,035",144.87M,-3.34%
02/28/2020,"6,290","6,200","6,290","6,035",169.95M,0.00%
02/27/2020,"6,290","6,470","6,475","6,200",129.25M,-2.02%
02/26/2020,"6,420","6,500","6,535","6,420",92.82M,-1.68%
02/25/2020,"6,530","6,550","6,560","6,510",86.45M,0.08%
02/24/2020,"6,525","6,565","6,600","6,510",84.91M,-1.36%
02/21/2020,"6,615","6,600","6,660","6,595",98.26M,0.30%
02/20/2020,"6,595","6,690","6,695","6,565",136.72M,-1.49%
02/19/2020,"6,695","6,665","6,760","6,665",74.59M,0.00%
02/18/2020,"6,695","6,685","6,720","6,670",98.44M,-0.37%
02/17/2020,"6,720","6,680","6,750","6,680",115.32M,0.60%
02/14/2020,"6,680","6,780","6,795","6,675",147.03M,-1.62%
02/13/2020,"6,790","6,820","6,820","6,740",49.74M,-0.15%
02/12/2020,"6,800","6,800","6,800","6,760",69.97M,0.29%
02/11/2020,"6,780","6,785","6,785","6,745",77.53M,-0.07%
02/10/2020,"6,785","6,760","6,785","6,630",66.58M,0.37%
02/07/2020,"6,760","6,710","6,780","6,705",82.61M,0.30%
02/06/2020,"6,740","6,740","6,780","6,680",154.69M,0.15%
02/05/2020,"6,730","6,780","6,780","6,650",123.00M,1.97%
02/04/2020,"6,600","6,570","6,620","6,520",113.32M,2.48%
02/03/2020,"6,440","6,480","6,585","6,370",149.80M,-0.62%
01/31/2020,"6,480","6,800","6,805","6,480",163.14M,-3.86%
01/30/2020,"6,740","6,845","6,845","6,730",71.99M,-0.66%
01/29/2020,"6,785","6,800","6,845","6,770",43.82M,-0.07%
01/28/2020,"6,790","6,835","6,845","6,755",82.62M,-0.73%
01/27/2020,"6,840","6,865","6,940","6,815",39.68M,0.44%
01/24/2020,"6,810","6,820","6,880","6,810",69.65M,-0.44%
01/23/2020,"6,840","6,885","6,895","6,830",87.73M,0.00%
01/22/2020,"6,840","6,855","6,895","6,835",94.31M,0.15%
01/21/2020,"6,830","6,885","6,895","6,825",103.98M,-0.07%
01/20/2020,"6,835","6,950","6,975","6,830",93.55M,-0.58%
01/17/2020,"6,875","6,840","6,890","6,800",38.25M,0.36%
01/16/2020,"6,850","6,805","6,890","6,795",88.93M,0.22%
01/15/2020,"6,835","6,870","7,060","6,800",75.62M,-0.51%
01/14/2020,"6,870","6,745","6,885","6,740",93.58M,1.85%
01/13/2020,"6,745","6,740","6,760","6,735",67.86M,0.30%
01/10/2020,"6,725","6,765","6,825","6,710",73.36M,-0.22%
01/09/2020,"6,740","6,740","6,755","6,730",40.36M,0.90%
01/08/2020,"6,680","6,670","6,745","6,670",53.69M,-0.89%
01/07/2020,"6,740","6,735","6,770","6,730",45.02M,0.07%
01/06/2020,"6,735","6,720","6,750","6,690",27.30M,-0.96%
01/03/2020,"6,800","6,750","6,800","6,725",47.76M,1.64%
01/02/2020,"6,690","6,695","6,780","6,680",49.45M,0.07%
