Date,Price,Open,High,Low,Vol.,Change %
09/29/2023,"6,025","6,050","6,050","6,000",71.56M,0.42%
09/27/2023,"6,000","5,925","6,050","5,900",75.05M,1.27%
09/26/2023,"5,925","5,975","6,000","5,850",109.79M,-1.25%
09/25/2023,"6,000","6,000","6,050","5,975",40.71M,0.00%
09/22/2023,"6,000","6,000","6,050","5,975",51.07M,0.00%
09/21/2023,"6,000","6,050","6,075","5,975",60.54M,-1.23%
09/20/2023,"6,075","6,100","6,125","6,050",64.86M,1.25%
09/19/2023,"6,000","5,900","6,075","5,875",93.89M,1.69%
09/18/2023,"5,900","5,900","5,950","5,875",53.45M,-0.42%
09/15/2023,"5,925","5,900","5,975","5,850",165.11M,1.72%
09/14/2023,"5,825","5,825","5,875","5,775",59.13M,-0.43%
09/13/2023,"5,850","5,825","5,850","5,775",69.88M,-0.43%
09/12/2023,"5,875","5,950","5,950","5,850",54.08M,-0.84%
09/11/2023,"5,925","5,900","5,925","5,825",74.51M,0.42%
09/08/2023,"5,900","5,900","5,925","5,775",81.98M,0.43%
09/07/2023,"5,875","6,000","6,025","5,825",124.35M,-2.89%
09/06/2023,"6,050","6,050","6,125","6,050",40.55M,-0.82%
09/05/2023,"6,100","6,100","6,150","6,075",24.89M,0.00%
09/04/2023,"6,100","6,075","6,150","6,050",56.32M,0.41%
09/01/2023,"6,075","6,075","6,125","6,050",50.80M,0.83%
08/31/2023,"6,025","6,000","6,075","5,900",159.06M,0.84%
08/30/2023,"5,975","5,925","6,100","5,925",65.73M,0.42%
08/29/2023,"5,950","6,000","6,025","5,950",50.84M,-0.83%
08/28/2023,"6,000","5,950","6,025","5,900",63.98M,1.69%
08/25/2023,"5,900","5,900","5,925","5,825",65.09M,-0.84%
08/24/2023,"5,950","5,900","5,950","5,875",42.65M,1.71%
08/23/2023,"5,850","5,950","5,950","5,850",40.84M,-1.68%
08/22/2023,"5,950","5,800","5,950","5,800",93.62M,2.15%
08/21/2023,"5,825","5,800","5,875","5,800",61.85M,0.87%
08/18/2023,"5,775","5,725","5,825","5,725",104.89M,-0.43%
08/16/2023,"5,800","5,775","5,800","5,675",190.59M,0.00%
08/15/2023,"5,800","5,900","5,925","5,800",116.82M,-2.52%
08/14/2023,"5,950","5,925","5,950","5,800",86.46M,0.42%
08/11/2023,"5,925","5,975","6,025","5,900",46.57M,-0.84%
08/10/2023,"5,975","5,925","6,000","5,900",78.94M,1.27%
08/09/2023,"5,900","5,900","5,950","5,850",64.50M,0.00%
08/08/2023,"5,900","5,900","5,950","5,875",83.48M,0.43%
08/07/2023,"5,875","5,850","5,925","5,825",104.34M,1.73%
08/04/2023,"5,775","5,800","5,825","5,750",47.14M,-0.43%
08/03/2023,"5,800","5,725","5,825","5,700",68.59M,1.75%
08/02/2023,"5,700","5,625","5,750","5,600",133.55M,0.88%
08/01/2023,"5,650","5,650","5,725","5,600",114.70M,-1.31%
07/31/2023,"5,725","5,800","5,800","5,625",189.38M,0.44%
07/28/2023,"5,700","5,625","5,725","5,625",121.97M,1.33%
07/27/2023,"5,625","5,575","5,700","5,575",86.56M,0.90%
07/26/2023,"5,575","5,550","5,600","5,525",88.53M,0.45%
07/25/2023,"5,550","5,550","5,575","5,500",65.24M,0.91%
07/24/2023,"5,500","5,550","5,625","5,500",54.87M,-0.90%
07/21/2023,"5,550","5,550","5,575","5,450",111.28M,0.45%
07/20/2023,"5,525","5,400","5,550","5,400",132.05M,3.27%
07/18/2023,"5,350","5,375","5,425","5,300",84.11M,-0.47%
07/17/2023,"5,375","5,425","5,475","5,375",99.90M,-0.46%
07/14/2023,"5,400","5,400","5,425","5,350",122.34M,0.93%
07/13/2023,"5,350","5,375","5,375","5,275",101.28M,0.94%
07/12/2023,"5,300","5,300","5,375","5,250",123.95M,0.47%
07/11/2023,"5,275","5,200","5,300","5,175",100.58M,1.93%
07/10/2023,"5,175","5,175","5,225","5,150",82.69M,0.49%
07/07/2023,"5,150","5,275","5,300","5,150",128.52M,-2.83%
07/06/2023,"5,300","5,300","5,350","5,250",90.98M,0.47%
07/05/2023,"5,275","5,300","5,325","5,250",78.43M,0.48%
07/04/2023,"5,250","5,400","5,400","5,225",119.84M,-1.87%
07/03/2023,"5,350","5,125","5,350","5,125",227.36M,2.88%
06/27/2023,"5,200","5,175","5,250","5,150",101.61M,1.46%
06/26/2023,"5,125","5,100","5,175","5,075",74.26M,0.99%
06/23/2023,"5,075","5,075","5,125","5,050",47.28M,0.00%
06/22/2023,"5,075","5,100","5,150","5,075",60.46M,-0.49%
06/21/2023,"5,100","5,050","5,100","5,050",58.52M,0.00%
06/20/2023,"5,100","5,100","5,125","5,050",44.32M,-0.49%
06/19/2023,"5,125","5,100","5,150","5,100",36.21M,-0.49%
06/16/2023,"5,150","5,125","5,150","5,075",103.94M,0.49%
06/15/2023,"5,125","5,050","5,150","5,050",94.10M,1.49%
06/14/2023,"5,050","5,125","5,150","5,050",96.67M,-0.98%
06/13/2023,"5,100","5,100","5,175","5,050",143.80M,0.00%
06/12/2023,"5,100","5,100","5,125","5,050",91.08M,-0.49%
06/09/2023,"5,125","5,025","5,125","5,000",151.34M,1.99%
06/08/2023,"5,025","5,000","5,075","5,000",173.48M,0.00%
06/07/2023,"5,025","5,000","5,075","5,000",115.94M,-0.50%
06/06/2023,"5,050","5,050","5,100","4,950",244.62M,-0.49%
06/05/2023,"5,075","5,100","5,150","5,075",149.19M,0.50%
05/31/2023,"5,050","5,175","5,200","5,050",242.45M,-1.94%
05/30/2023,"5,150","5,100","5,200","5,100",60.30M,0.00%
05/29/2023,"5,150","5,175","5,175","5,100",60.65M,0.49%
05/26/2023,"5,125","5,175","5,200","5,100",42.31M,-0.97%
05/25/2023,"5,175","5,050","5,175","5,050",66.33M,1.97%
05/24/2023,"5,075","5,125","5,150","5,050",114.27M,-0.98%
05/23/2023,"5,125","5,200","5,250","5,100",140.09M,-1.91%
05/22/2023,"5,225","5,100","5,250","5,075",120.29M,2.96%
05/19/2023,"5,075","5,075","5,100","5,025",71.45M,1.50%
05/17/2023,"5,000","4,990","5,075","4,980",63.52M,0.20%
05/16/2023,"4,990","5,075","5,075","4,980",46.89M,-1.19%
05/15/2023,"5,050","5,050","5,050","5,000",65.31M,1.00%
05/12/2023,"5,000","5,075","5,075","5,000",90.82M,-1.96%
05/11/2023,"5,100","5,075","5,100","5,025",63.61M,0.49%
05/10/2023,"5,075","5,050","5,125","5,050",58.17M,0.50%
05/09/2023,"5,050","5,100","5,125","5,050",94.10M,-1.46%
05/08/2023,"5,125","5,175","5,200","5,125",64.68M,-0.97%
05/05/2023,"5,175","5,175","5,200","5,125",55.13M,0.00%
05/04/2023,"5,175","5,175","5,225","5,125",92.25M,-0.96%
05/03/2023,"5,225","5,250","5,250","5,150",92.72M,-0.48%
05/02/2023,"5,250","5,250","5,250","5,175",117.68M,1.45%
04/28/2023,"5,175","5,225","5,225","5,150",116.96M,-0.48%
04/27/2023,"5,200","5,175","5,225","5,175",66.31M,0.00%
04/26/2023,"5,200","5,400","5,425","5,175",207.34M,0.48%
04/18/2023,"5,175","5,150","5,250","5,125",107.12M,0.98%
04/17/2023,"5,125","5,225","5,250","5,125",95.83M,-1.91%
04/14/2023,"5,225","5,150","5,250","5,150",123.63M,1.95%
04/13/2023,"5,125","5,175","5,200","5,125",89.93M,-0.49%
04/12/2023,"5,150","5,100","5,225","5,100",95.91M,0.98%
04/11/2023,"5,100","5,100","5,100","5,050",37.78M,0.00%
04/10/2023,"5,100","5,150","5,175","5,050",67.02M,-1.45%
04/06/2023,"5,175","5,225","5,225","5,150",48.18M,-0.96%
04/05/2023,"5,225","5,150","5,250","5,150",43.37M,0.48%
04/04/2023,"5,200","5,250","5,300","5,100",84.14M,-1.19%
04/03/2023,"5,263","5,200","5,263","5,200",92.31M,1.94%
03/31/2023,"5,163","5,138","5,163","5,100",95.56M,0.98%
03/30/2023,"5,113","5,175","5,200","5,113",97.19M,-1.21%
03/29/2023,"5,175","5,125","5,188","5,100",88.21M,2.22%
03/28/2023,"5,063","5,100","5,138","5,050",86.37M,-0.74%
03/27/2023,"5,100","5,200","5,213","5,100",152.30M,-6.42%
03/24/2023,"5,450","5,313","5,475","5,288",263.58M,3.81%
03/21/2023,"5,250","5,050","5,250","5,038",116.46M,5.00%
03/20/2023,"5,000","5,025","5,050","5,000",46.45M,-0.99%
03/17/2023,"5,050","4,975","5,063","4,963",175.66M,2.54%
03/16/2023,"4,925","5,038","5,038","4,913",124.90M,-1.99%
03/15/2023,"5,025","5,025","5,088","4,925",233.24M,1.26%
03/14/2023,"4,963","5,100","5,138","4,925",192.77M,-4.11%
03/13/2023,"5,175","5,138","5,188","5,113",92.83M,-0.24%
03/10/2023,"5,188","5,213","5,213","5,138",111.42M,-0.72%
03/09/2023,"5,225","5,200","5,250","5,175",83.29M,1.70%
03/08/2023,"5,138","5,125","5,138","5,088",87.87M,0.98%
03/07/2023,"5,088","5,075","5,138","5,063",70.48M,0.49%
03/06/2023,"5,063","5,088","5,113","5,038",53.84M,0.75%
03/03/2023,"5,025","5,100","5,125","5,013",88.63M,-1.71%
03/02/2023,"5,113","5,075","5,150","5,075",73.02M,1.24%
03/01/2023,"5,050","5,075","5,100","5,025",89.57M,1.00%
02/28/2023,"5,000","5,038","5,075","5,000",146.44M,-1.48%
02/27/2023,"5,075","5,038","5,075","5,025",39.61M,0.25%
02/24/2023,"5,063","5,063","5,113","5,038",63.51M,0.50%
02/23/2023,"5,038","4,988","5,050","4,963",177.53M,0.75%
02/22/2023,"5,000","5,063","5,088","4,975",90.13M,-1.96%
02/21/2023,"5,100","5,150","5,150","5,088",52.60M,-0.73%
02/20/2023,"5,138","5,150","5,150","5,100",40.95M,-0.24%
02/17/2023,"5,150","5,088","5,150","5,050",49.80M,1.23%
02/16/2023,"5,088","5,113","5,138","5,063",49.61M,-0.49%
02/15/2023,"5,113","5,150","5,175","5,050",90.23M,-1.45%
02/14/2023,"5,188","5,225","5,225","5,138",32.26M,0.24%
02/13/2023,"5,175","5,275","5,275","5,125",47.97M,0.49%
02/10/2023,"5,150","5,225","5,225","5,075",81.11M,0.49%
02/09/2023,"5,125","5,150","5,200","5,125",108.52M,0.49%
02/08/2023,"5,100","5,063","5,113","5,050",75.66M,0.25%
02/07/2023,"5,088","4,975","5,113","4,950",118.13M,3.04%
02/06/2023,"4,938","4,963","5,025","4,875",109.10M,-0.50%
02/03/2023,"4,963","4,875","4,975","4,875",108.13M,2.06%
02/02/2023,"4,863","4,863","4,875","4,788",77.30M,0.26%
02/01/2023,"4,850","4,975","5,025","4,838",165.73M,-2.51%
01/31/2023,"4,975","5,013","5,050","4,938",137.34M,0.00%
01/30/2023,"4,975","5,013","5,063","4,938",107.03M,-0.75%
01/27/2023,"5,013","4,950","5,075","4,950",199.73M,2.04%
01/26/2023,"4,913","4,888","4,938","4,875",71.18M,1.29%
01/25/2023,"4,850","4,900","4,925","4,850",62.82M,-2.02%
01/24/2023,"4,950","4,925","4,988","4,900",32.70M,-0.75%
01/20/2023,"4,988","4,925","5,000","4,900",80.10M,2.31%
01/19/2023,"4,875","4,800","4,913","4,763",70.23M,2.09%
01/18/2023,"4,775","4,825","4,888","4,750",95.87M,-2.05%
01/17/2023,"4,875","4,700","4,913","4,688",146.24M,4.84%
01/16/2023,"4,650","4,550","4,675","4,550",132.49M,1.36%
01/13/2023,"4,588","4,563","4,613","4,525",107.49M,-0.27%
01/12/2023,"4,600","4,500","4,725","4,500",205.62M,2.79%
01/11/2023,"4,475","4,538","4,588","4,450",225.94M,-3.50%
01/10/2023,"4,638","4,750","4,775","4,588",192.00M,-4.63%
01/09/2023,"4,863","4,875","4,925","4,800",67.26M,-0.77%
01/06/2023,"4,900","4,863","4,900","4,800",44.10M,-0.25%
01/05/2023,"4,913","5,025","5,025","4,863",84.95M,-2.00%
01/04/2023,"5,013","5,013","5,038","4,988",38.58M,0.75%
01/03/2023,"4,975","4,925","4,988","4,925",13.82M,0.76%
01/02/2023,"4,938","4,963","4,988","4,938",7.07M,-0.50%
12/30/2022,"4,963","5,000","5,025","4,963",40.66M,-0.50%
12/29/2022,"4,988","4,950","4,988","4,938",56.98M,0.00%
12/28/2022,"4,988","5,000","5,000","4,925",37.69M,0.25%
12/27/2022,"4,975","5,025","5,025","4,938",46.28M,-1.00%
12/26/2022,"5,025","4,988","5,025","4,975",19.58M,1.26%
12/23/2022,"4,963","4,950","5,000","4,950",38.57M,-0.25%
12/22/2022,"4,975","5,050","5,050","4,975",65.63M,-0.50%
12/21/2022,"5,000","5,063","5,063","5,000",37.96M,-0.50%
12/20/2022,"5,025","5,000","5,025","4,975",56.64M,0.50%
12/19/2022,"5,000","5,000","5,038","4,950",88.02M,-0.99%
12/16/2022,"5,050","4,913","5,050","4,913",430.64M,2.02%
12/15/2022,"4,950","4,950","5,013","4,950",66.46M,-0.50%
12/14/2022,"4,975","5,038","5,050","4,975",162.69M,0.51%
12/13/2022,"4,950","4,888","5,000","4,888",200.59M,-0.50%
12/12/2022,"4,975","4,913","5,000","4,888",165.80M,0.25%
12/09/2022,"4,963","4,975","5,025","4,913",220.82M,-1.24%
12/08/2022,"5,025","5,038","5,113","4,988",258.26M,-3.13%
12/07/2022,"5,188","5,313","5,350","5,188",173.35M,-4.82%
12/06/2022,"5,450","5,438","5,500","5,363",139.36M,0.23%
12/05/2022,"5,438","5,325","5,500","5,288",167.73M,3.33%
12/02/2022,"5,263","5,200","5,263","5,163",70.81M,1.20%
12/01/2022,"5,200","5,263","5,325","5,200",118.05M,-1.19%
11/30/2022,"5,263","5,163","5,400","5,163",234.34M,1.94%
11/29/2022,"5,163","5,125","5,225","5,100",65.81M,1.98%
11/28/2022,"5,063","5,088","5,138","5,063",54.06M,-0.49%
11/25/2022,"5,088","5,113","5,113","5,050",64.42M,-0.49%
11/24/2022,"5,113","5,113","5,150","5,100",73.13M,0.25%
11/23/2022,"5,100","5,063","5,150","5,063",80.26M,0.74%
11/22/2022,"5,063","5,025","5,125","5,025",79.85M,0.25%
11/21/2022,"5,050","5,088","5,100","5,013",64.13M,-0.74%
11/18/2022,"5,088","4,975","5,113","4,963",111.65M,2.78%
11/17/2022,"4,950","4,925","5,013","4,925",167.63M,-1.00%
11/16/2022,"5,000","5,050","5,088","4,950",128.29M,-2.44%
11/15/2022,"5,125","5,150","5,150","5,050",68.66M,0.00%
11/14/2022,"5,125","5,275","5,275","5,075",73.95M,-1.68%
11/11/2022,"5,213","5,150","5,225","5,113",102.01M,3.22%
11/10/2022,"5,050","5,025","5,075","5,000",53.26M,-0.49%
11/09/2022,"5,075","5,025","5,075","5,025",47.78M,0.00%
11/08/2022,"5,075","5,138","5,138","5,038",39.60M,-0.98%
11/07/2022,"5,125","5,088","5,125","5,000",81.86M,0.99%
11/04/2022,"5,075","5,013","5,075","5,000",61.49M,-0.25%
11/03/2022,"5,088","4,975","5,100","4,975",105.33M,0.99%
11/02/2022,"5,038","5,188","5,200","4,988",113.94M,-3.13%
11/01/2022,"5,200","5,300","5,300","5,113",101.03M,-1.42%
10/31/2022,"5,275","5,150","5,275","5,113",138.12M,3.43%
10/28/2022,"5,100","5,063","5,113","5,050",83.86M,0.00%
10/27/2022,"5,100","5,100","5,163","5,025",84.53M,0.00%
10/26/2022,"5,100","5,113","5,125","5,000",70.25M,-0.24%
10/25/2022,"5,113","5,138","5,225","5,113",83.42M,-0.24%
10/24/2022,"5,125","5,163","5,250","5,125",102.17M,-0.97%
10/21/2022,"5,175","5,000","5,225","4,963",183.99M,4.55%
10/20/2022,"4,950","4,675","4,963","4,675",102.42M,4.49%
10/19/2022,"4,738","4,688","4,788","4,663",71.54M,-0.26%
10/18/2022,"4,750","4,750","4,788","4,725",67.90M,0.53%
10/17/2022,"4,725","4,725","4,738","4,650",60.91M,0.53%
10/14/2022,"4,700","4,825","4,825","4,688",106.77M,-0.79%
10/13/2022,"4,738","4,750","4,775","4,663",58.83M,0.53%
10/12/2022,"4,713","4,688","4,750","4,650",118.73M,1.34%
10/11/2022,"4,650","4,713","4,713","4,625",71.93M,0.00%
10/10/2022,"4,650","4,688","4,700","4,638",55.47M,-1.33%
10/07/2022,"4,713","4,663","4,713","4,638",51.27M,1.07%
10/06/2022,"4,663","4,650","4,663","4,613",43.28M,0.54%
10/05/2022,"4,638","4,650","4,738","4,638",75.89M,0.54%
10/04/2022,"4,613","4,650","4,688","4,613",90.25M,-0.54%
10/03/2022,"4,638","4,663","4,688","4,613",54.66M,-1.59%
09/30/2022,"4,713","4,650","4,713","4,613",113.50M,1.89%
09/29/2022,"4,625","4,675","4,688","4,600",67.95M,-0.54%
09/28/2022,"4,650","4,725","4,800","4,638",133.09M,-0.53%
09/27/2022,"4,675","4,625","4,675","4,600",130.96M,1.08%
09/26/2022,"4,625","4,563","4,688","4,475",133.77M,0.54%
09/23/2022,"4,600","4,600","4,625","4,575",61.88M,0.00%
09/22/2022,"4,600","4,638","4,650","4,588",96.48M,-0.81%
09/21/2022,"4,638","4,575","4,638","4,550",71.04M,0.82%
09/20/2022,"4,600","4,663","4,688","4,600",140.75M,-0.27%
09/19/2022,"4,613","4,625","4,650","4,575",137.40M,1.37%
09/16/2022,"4,550","4,638","4,650","4,513",167.81M,-2.67%
09/15/2022,"4,675","4,700","4,750","4,650",156.75M,0.54%
09/14/2022,"4,650","4,638","4,700","4,600",119.63M,-1.59%
09/13/2022,"4,725","4,625","4,750","4,613",185.49M,3.00%
09/12/2022,"4,588","4,575","4,600","4,538",110.82M,1.10%
09/09/2022,"4,538","4,538","4,550","4,475",128.51M,1.40%
09/08/2022,"4,475","4,450","4,550","4,413",96.93M,0.85%
09/07/2022,"4,438","4,388","4,438","4,363",87.44M,0.57%
09/06/2022,"4,413","4,488","4,500","4,400",65.35M,-1.40%
09/05/2022,"4,475","4,425","4,500","4,400",60.49M,1.13%
09/02/2022,"4,425","4,488","4,500","4,363",83.17M,-0.84%
09/01/2022,"4,463","4,425","4,475","4,338",120.97M,0.85%
08/31/2022,"4,425","4,250","4,425","4,225",151.63M,2.31%
08/30/2022,"4,325","4,313","4,375","4,288",97.63M,1.17%
08/29/2022,"4,275","4,200","4,300","4,175",73.77M,0.59%
08/26/2022,"4,250","4,313","4,325","4,250",82.36M,-0.87%
08/25/2022,"4,288","4,275","4,313","4,213",77.25M,-0.58%
08/24/2022,"4,313","4,300","4,350","4,275",60.96M,0.00%
08/23/2022,"4,313","4,250","4,338","4,225",95.55M,1.17%
08/22/2022,"4,263","4,213","4,275","4,175",121.40M,0.29%
08/19/2022,"4,250","4,300","4,325","4,250",48.29M,-1.16%
08/18/2022,"4,300","4,388","4,400","4,288",116.69M,0.88%
08/16/2022,"4,263","4,275","4,325","4,238",109.26M,0.89%
08/15/2022,"4,225","4,225","4,275","4,200",44.46M,-0.29%
08/12/2022,"4,238","4,263","4,288","4,213",63.55M,-0.59%
08/11/2022,"4,263","4,313","4,338","4,213",106.63M,-0.87%
08/10/2022,"4,300","4,175","4,300","4,125",79.95M,1.47%
08/09/2022,"4,238","4,213","4,300","4,200",117.15M,1.50%
08/08/2022,"4,175","4,125","4,175","4,113",82.52M,1.21%
08/05/2022,"4,125","4,138","4,150","4,088",64.15M,0.00%
08/04/2022,"4,125","4,150","4,150","4,075",59.80M,0.00%
08/03/2022,"4,125","4,088","4,125","4,025",55.82M,0.92%
08/02/2022,"4,088","4,000","4,088","3,988",57.46M,2.51%
08/01/2022,"3,988","4,100","4,113","3,988",95.91M,-3.63%
07/29/2022,"4,138","4,113","4,175","4,075",132.71M,2.80%
07/28/2022,"4,025","4,013","4,100","4,013",94.43M,-0.62%
07/27/2022,"4,050","4,025","4,063","4,000",87.44M,1.25%
07/26/2022,"4,000","3,913","4,013","3,900",58.32M,2.89%
07/25/2022,"3,888","3,938","3,950","3,888",30.75M,-0.96%
07/22/2022,"3,925","3,963","3,963","3,888",54.46M,-0.63%
07/21/2022,"3,950","4,000","4,000","3,863",125.70M,0.00%
07/20/2022,"3,950","3,775","3,975","3,775",215.71M,6.40%
07/19/2022,"3,713","3,675","3,725","3,638",128.96M,1.02%
07/18/2022,"3,675","3,613","3,675","3,613",152.08M,2.44%
07/15/2022,"3,588","3,650","3,700","3,588",191.95M,-1.37%
07/14/2022,"3,638","3,625","3,688","3,600",158.44M,0.00%
07/13/2022,"3,638","3,700","3,713","3,638",142.49M,-2.02%
07/12/2022,"3,713","3,738","3,738","3,688",51.52M,-0.67%
07/11/2022,"3,738","3,738","3,763","3,700",22.86M,0.00%
07/08/2022,"3,738","3,775","3,775","3,700",57.16M,0.67%
07/07/2022,"3,713","3,750","3,775","3,713",120.44M,-1.33%
07/06/2022,"3,763","3,825","3,825","3,675",180.81M,-1.63%
07/05/2022,"3,825","3,725","3,863","3,725",90.92M,3.38%
07/04/2022,"3,700","3,788","3,838","3,638",246.42M,-2.63%
07/01/2022,"3,800","3,938","3,963","3,788",191.67M,-4.10%
06/30/2022,"3,963","4,000","4,050","3,950",125.51M,-0.31%
06/29/2022,"3,975","4,050","4,063","3,975",93.08M,-2.15%
06/28/2022,"4,063","4,075","4,100","4,000",97.27M,-1.22%
06/27/2022,"4,113","4,200","4,200","4,038",77.47M,-0.90%
06/24/2022,"4,150","4,100","4,150","4,075",60.64M,1.84%
06/23/2022,"4,075","4,075","4,113","4,050",48.82M,0.00%
