Date,Price,Open,High,Low,Vol.,Change %
11/26/2020,"6,300","6,050","6,350","6,025",66.77M,4.13%
11/25/2020,"6,050","6,000","6,175","6,000",101.21M,1.68%
11/24/2020,"5,950","5,975","5,975","5,900",61.99M,0.85%
11/23/2020,"5,900","5,675","5,975","5,625",82.54M,3.96%
11/20/2020,"5,675","5,700","5,800","5,650",53.14M,-1.30%
11/19/2020,"5,750","5,675","5,800","5,650",61.33M,0.44%
11/18/2020,"5,725","5,750","5,775","5,650",48.75M,-0.43%
11/17/2020,"5,750","5,750","5,800","5,675",63.44M,1.32%
11/16/2020,"5,675","5,750","5,850","5,650",86.88M,0.44%
11/13/2020,"5,650","5,325","5,700","5,275",99.20M,5.12%
11/12/2020,"5,375","5,550","5,550","5,300",66.99M,-1.83%
11/11/2020,"5,475","5,375","5,525","5,325",107.38M,2.82%
11/10/2020,"5,325","5,250","5,350","5,200",125.53M,4.41%
11/09/2020,"5,100","5,050","5,150","5,000",83.37M,2.82%
11/06/2020,"4,960","4,860","5,025","4,770",120.36M,2.69%
11/05/2020,"4,830","4,720","4,850","4,680",90.28M,4.55%
11/04/2020,"4,620","4,700","4,720","4,600",35.40M,-1.07%
11/03/2020,"4,670","4,700","4,740","4,660",44.97M,0.21%
11/02/2020,"4,660","4,700","4,710","4,590",72.58M,-1.69%
10/27/2020,"4,740","4,800","4,850","4,730",88.24M,-2.27%
10/26/2020,"4,850","4,870","4,920","4,830",56.48M,0.00%
10/23/2020,"4,850","4,860","4,900","4,840",23.11M,-0.21%
10/22/2020,"4,860","4,830","4,880","4,830",22.29M,-0.41%
10/21/2020,"4,880","4,850","4,930","4,850",44.70M,1.46%
10/20/2020,"4,810","4,870","4,890","4,810",28.63M,-1.64%
10/19/2020,"4,890","4,850","4,900","4,820",36.51M,1.66%
10/16/2020,"4,810","4,850","4,860","4,760",27.06M,0.63%
10/15/2020,"4,780","4,950","4,950","4,780",53.22M,-3.43%
10/14/2020,"4,950","4,760","4,950","4,760",66.92M,3.99%
10/13/2020,"4,760","4,670","4,780","4,620",45.26M,1.93%
10/12/2020,"4,670","4,690","4,710","4,660",31.64M,0.65%
10/09/2020,"4,640","4,700","4,700","4,620",25.51M,-0.64%
10/08/2020,"4,670","4,720","4,720","4,650",21.08M,0.00%
10/07/2020,"4,670","4,620","4,690","4,610",24.10M,0.00%
10/06/2020,"4,670","4,710","4,740","4,650",49.03M,1.08%
10/05/2020,"4,620","4,540","4,620","4,500",29.86M,2.44%
10/02/2020,"4,510","4,580","4,590","4,380",30.72M,-1.31%
10/01/2020,"4,570","4,490","4,580","4,470",25.88M,2.93%
09/30/2020,"4,440","4,550","4,560","4,370",31.95M,-1.55%
09/29/2020,"4,510","4,600","4,650","4,470",42.23M,-0.66%
09/28/2020,"4,540","4,650","4,690","4,500",31.06M,-1.30%
09/25/2020,"4,600","4,360","4,600","4,360",54.99M,6.24%
09/24/2020,"4,330","4,360","4,400","4,310",50.77M,-2.04%
09/23/2020,"4,420","4,570","4,600","4,360",55.81M,-2.64%
09/22/2020,"4,540","4,500","4,640","4,460",48.24M,-1.09%
09/21/2020,"4,590","4,760","4,760","4,550",44.02M,-3.16%
09/18/2020,"4,740","4,720","4,810","4,700",43.65M,0.42%
09/17/2020,"4,720","4,860","4,890","4,700",62.09M,-3.08%
09/16/2020,"4,870","4,990","4,990","4,870",30.25M,-1.42%
09/15/2020,"4,940","5,050","5,100","4,910",49.09M,-2.18%
09/14/2020,"5,050","4,980","5,050","4,910",77.51M,3.70%
09/11/2020,"4,870","4,450","4,880","4,420",121.46M,4.06%
09/10/2020,"4,680","4,780","4,790","4,680",132.10M,-6.87%
09/09/2020,"5,025","5,150","5,175","5,025",73.42M,-4.29%
09/08/2020,"5,250","5,300","5,300","5,225",22.60M,0.00%
09/07/2020,"5,250","5,225","5,275","5,125",40.93M,0.48%
09/04/2020,"5,225","5,250","5,250","5,125",94.10M,-2.34%
09/03/2020,"5,350","5,275","5,375","5,250",133.94M,2.39%
09/02/2020,"5,225","5,250","5,275","5,125",46.21M,0.97%
09/01/2020,"5,175","5,150","5,175","5,025",54.44M,1.47%
08/31/2020,"5,100","5,300","5,325","5,000",125.96M,-2.86%
08/28/2020,"5,250","5,325","5,350","5,225",41.90M,-0.94%
08/27/2020,"5,300","5,325","5,425","5,250",56.67M,-0.47%
08/26/2020,"5,325","5,300","5,350","5,200",72.83M,0.95%
08/25/2020,"5,275","5,150","5,350","5,150",92.77M,3.43%
08/24/2020,"5,100","5,075","5,150","5,050",52.73M,0.99%
08/19/2020,"5,050","5,075","5,200","5,000",79.55M,0.00%
08/18/2020,"5,050","5,050","5,225","5,025",101.77M,1.00%
08/14/2020,"5,000","5,075","5,100","5,000",57.15M,-1.48%
08/13/2020,"5,075","5,200","5,350","5,025",87.60M,-0.98%
08/12/2020,"5,125","4,800","5,200","4,760",181.20M,7.22%
08/11/2020,"4,780","4,630","4,820","4,630",96.46M,3.46%
08/10/2020,"4,620","4,620","4,640","4,610",14.83M,0.00%
08/07/2020,"4,620","4,640","4,680","4,600",28.42M,-0.43%
08/06/2020,"4,640","4,650","4,670","4,630",32.26M,0.22%
08/05/2020,"4,630","4,570","4,640","4,510",41.15M,1.54%
08/04/2020,"4,560","4,470","4,560","4,450",33.20M,2.70%
08/03/2020,"4,440","4,650","4,650","4,300",73.25M,-3.48%
07/30/2020,"4,600","4,610","4,630","4,570",48.40M,0.22%
07/29/2020,"4,590","4,660","4,660","4,580",64.03M,-1.92%
07/28/2020,"4,680","4,660","4,710","4,650",35.24M,0.65%
07/27/2020,"4,650","4,640","4,660","4,600",27.07M,0.87%
07/24/2020,"4,610","4,710","4,710","4,590",54.60M,-2.12%
07/23/2020,"4,710","4,690","4,790","4,670",76.06M,0.86%
07/22/2020,"4,670","4,700","4,750","4,660",48.43M,-0.21%
07/21/2020,"4,680","4,570","4,700","4,560",60.84M,3.08%
07/20/2020,"4,540","4,690","4,690","4,510",67.70M,-2.78%
07/17/2020,"4,670","4,680","4,720","4,670",18.78M,-0.64%
07/16/2020,"4,700","4,710","4,740","4,680",43.05M,-0.21%
07/15/2020,"4,710","4,760","4,780","4,710",42.31M,-0.21%
07/14/2020,"4,720","4,750","4,780","4,700",48.06M,-0.63%
07/13/2020,"4,750","4,700","4,770","4,700",35.55M,1.71%
07/10/2020,"4,670","4,700","4,730","4,650",37.65M,-1.27%
07/09/2020,"4,730","4,820","4,860","4,720",58.25M,-1.46%
07/08/2020,"4,800","4,600","4,830","4,580",115.29M,4.35%
07/07/2020,"4,600","4,650","4,660","4,580",41.04M,-0.22%
07/06/2020,"4,610","4,590","4,640","4,580",31.02M,1.10%
07/03/2020,"4,560","4,600","4,640","4,550",23.76M,-0.65%
07/02/2020,"4,590","4,540","4,600","4,540",28.62M,1.10%
07/01/2020,"4,540","4,600","4,630","4,510",37.01M,-0.87%
06/30/2020,"4,580","4,670","4,700","4,550",61.77M,-0.22%
06/29/2020,"4,590","4,550","4,600","4,490",34.98M,0.22%
06/26/2020,"4,580","4,650","4,690","4,550",66.80M,0.66%
06/25/2020,"4,550","4,670","4,690","4,510",117.82M,-4.01%
06/24/2020,"4,740","4,410","4,780","4,410",151.06M,8.22%
06/23/2020,"4,380","4,470","4,470","4,320",41.77M,-2.01%
06/22/2020,"4,470","4,480","4,510","4,440",25.50M,-0.22%
06/19/2020,"4,480","4,550","4,570","4,450",41.24M,-0.44%
06/18/2020,"4,500","4,500","4,570","4,430",52.06M,-1.10%
06/17/2020,"4,550","4,680","4,750","4,510",93.13M,-1.30%
06/16/2020,"4,610","4,350","4,610","4,350",131.65M,9.76%
06/15/2020,"4,200","4,480","4,500","4,180",116.65M,-6.04%
06/12/2020,"4,470","4,210","4,470","3,940",199.78M,6.18%
06/11/2020,"4,210","4,490","4,490","4,210",222.04M,-6.86%
06/10/2020,"4,520","4,850","4,850","4,520",151.78M,-7.00%
06/09/2020,"4,860","4,900","5,150","4,850",142.86M,0.62%
06/08/2020,"4,830","4,350","4,940","4,340",155.72M,13.65%
06/05/2020,"4,250","4,200","4,290","4,030",72.69M,2.66%
06/04/2020,"4,140","4,200","4,360","4,110",113.52M,0.24%
06/03/2020,"4,130","4,020","4,190","3,880",138.50M,4.03%
06/02/2020,"3,970","3,900","4,040","3,850",131.58M,3.66%
05/29/2020,"3,830","3,660","3,860","3,590",147.06M,4.64%
05/28/2020,"3,660","3,640","3,790","3,630",116.83M,0.83%
05/27/2020,"3,630","3,640","3,700","3,580",64.24M,0.00%
05/26/2020,"3,630","3,660","3,660","3,580",44.45M,0.83%
05/20/2020,"3,600","3,570","3,640","3,420",74.30M,2.27%
05/19/2020,"3,520","3,400","3,580","3,380",77.08M,5.71%
05/18/2020,"3,330","3,380","3,410","3,270",41.81M,-0.30%
05/15/2020,"3,340","3,570","3,590","3,300",86.96M,-5.65%
05/14/2020,"3,540","3,670","3,740","3,510",47.31M,-4.84%
05/13/2020,"3,720","3,640","3,740","3,580",39.01M,1.64%
05/12/2020,"3,660","3,820","3,820","3,650",82.39M,-3.68%
05/11/2020,"3,800","3,860","3,860","3,800",40.35M,0.00%
05/08/2020,"3,800","3,850","3,870","3,790",45.52M,-0.78%
05/06/2020,"3,830","3,850","3,890","3,820",41.26M,-0.26%
05/05/2020,"3,840","3,960","4,030","3,780",54.28M,-2.04%
05/04/2020,"3,920","4,000","4,000","3,870",33.13M,-4.39%
04/30/2020,"4,100","3,820","4,100","3,800",63.19M,9.04%
04/29/2020,"3,760","3,850","3,850","3,750",32.63M,-1.57%
04/28/2020,"3,820","3,820","3,830","3,750",35.00M,0.53%
04/27/2020,"3,800","3,870","3,920","3,750",34.31M,0.00%
04/24/2020,"3,800","4,020","4,020","3,780",50.32M,-5.47%
04/23/2020,"4,020","4,050","4,070","3,990",38.19M,0.00%
04/22/2020,"4,020","3,970","4,070","3,900",52.83M,-0.25%
04/21/2020,"4,030","4,080","4,100","3,990",20.86M,-1.71%
04/20/2020,"4,100","4,170","4,240","4,070",34.88M,-1.44%
04/17/2020,"4,160","4,070","4,170","4,070",44.52M,4.52%
04/16/2020,"3,980","4,100","4,100","3,950",46.38M,-5.24%
04/15/2020,"4,200","4,160","4,230","3,990",37.60M,1.20%
04/14/2020,"4,150","4,000","4,190","4,000",28.84M,4.01%
04/13/2020,"3,990","4,000","4,070","3,900",20.52M,0.00%
04/09/2020,"3,990","4,100","4,150","3,870",36.66M,-0.50%
04/08/2020,"4,010","4,200","4,240","4,010",61.53M,-6.96%
04/07/2020,"4,310","4,490","4,650","4,120",81.63M,0.47%
04/06/2020,"4,290","4,060","4,300","4,010",61.48M,6.98%
04/03/2020,"4,010","3,880","4,040","3,840",47.58M,4.16%
04/02/2020,"3,850","3,690","3,850","3,470",58.98M,4.62%
04/01/2020,"3,680","3,830","4,000","3,670",86.49M,-3.66%
03/31/2020,"3,820","3,830","4,020","3,720",99.61M,2.69%
03/30/2020,"3,720","3,960","3,960","3,720",41.07M,-6.77%
03/27/2020,"3,990","3,670","4,240","3,650",164.99M,11.14%
03/26/2020,"3,590","3,160","3,690","2,970",190.76M,13.61%
03/24/2020,"3,160","3,310","3,430","3,160",132.09M,-6.78%
03/23/2020,"3,390","3,530","3,530","3,390",10.57M,-6.87%
03/20/2020,"3,640","3,800","3,800","3,640",175.72M,-6.91%
03/19/2020,"3,910","3,920","3,950","3,910",10.95M,-6.90%
03/18/2020,"4,200","4,590","4,590","4,200",72.27M,-6.87%
03/17/2020,"4,510","4,830","4,840","4,510",68.57M,-6.82%
03/16/2020,"4,840","5,100","5,250","4,840",49.17M,-6.92%
03/13/2020,"5,200","4,950","5,325","4,680",86.58M,3.48%
03/12/2020,"5,025","5,200","5,375","5,000",67.69M,-9.05%
03/11/2020,"5,525","5,675","5,725","5,275",53.29M,-2.64%
03/10/2020,"5,675","5,700","5,925","5,600",82.27M,0.44%
03/09/2020,"5,650","6,025","6,125","5,600",68.06M,-11.72%
03/06/2020,"6,400","6,700","6,700","6,400",42.86M,-6.23%
03/05/2020,"6,825","7,000","7,050","6,750",39.13M,-1.80%
03/04/2020,"6,950","6,800","7,000","6,725",38.85M,2.21%
03/03/2020,"6,800","6,850","6,950","6,700",41.71M,0.74%
03/02/2020,"6,750","6,950","6,975","6,550",41.38M,-3.91%
02/28/2020,"7,025","6,800","7,025","6,675",52.15M,-0.71%
02/27/2020,"7,075","7,250","7,300","6,925",29.66M,-3.08%
02/26/2020,"7,300","7,400","7,425","7,300",36.23M,-2.67%
02/25/2020,"7,500","7,500","7,625","7,475",16.99M,-0.99%
02/24/2020,"7,575","7,600","7,700","7,475",29.76M,-2.57%
02/21/2020,"7,775","7,875","7,875","7,725",47.22M,-1.89%
02/20/2020,"7,925","7,800","7,950","7,800",35.93M,1.93%
02/19/2020,"7,775","7,675","7,825","7,625",25.85M,0.97%
02/18/2020,"7,700","7,650","7,750","7,600",23.32M,0.98%
02/17/2020,"7,625","7,600","7,650","7,525",14.49M,1.33%
02/14/2020,"7,525","7,375","7,600","7,325",25.73M,1.69%
02/13/2020,"7,400","7,275","7,425","7,275",20.52M,1.72%
02/12/2020,"7,275","7,300","7,375","7,275",11.26M,-0.34%
02/11/2020,"7,300","7,300","7,375","7,275",8.66M,-0.34%
02/10/2020,"7,325","7,325","7,325","7,225",12.08M,-0.34%
02/07/2020,"7,350","7,400","7,400","7,350",19.62M,0.00%
02/06/2020,"7,350","7,500","7,525","7,350",16.80M,-1.01%
02/05/2020,"7,425","7,350","7,425","7,250",16.08M,1.02%
02/04/2020,"7,350","7,225","7,375","7,175",19.66M,3.16%
02/03/2020,"7,125","7,100","7,300","7,075",20.15M,-1.04%
01/31/2020,"7,200","7,300","7,300","7,100",27.10M,-0.69%
01/30/2020,"7,250","7,350","7,425","7,250",13.45M,-1.36%
01/29/2020,"7,350","7,475","7,525","7,350",16.75M,-1.67%
01/28/2020,"7,475","7,400","7,475","7,300",21.49M,0.34%
01/27/2020,"7,450","7,700","7,700","7,450",14.19M,-3.25%
01/24/2020,"7,700","7,600","7,775","7,600",17.85M,0.65%
01/23/2020,"7,650","7,625","7,725","7,550",22.08M,0.33%
01/22/2020,"7,625","7,625","7,700","7,575",22.25M,0.66%
01/21/2020,"7,575","7,575","7,650","7,500",16.45M,0.33%
01/20/2020,"7,550","7,725","7,800","7,525",17.59M,-2.89%
01/17/2020,"7,775","7,700","7,775","7,675",16.82M,0.97%
01/16/2020,"7,700","7,675","7,775","7,625",19.01M,0.33%
01/15/2020,"7,675","7,800","7,875","7,650",17.68M,-2.23%
01/14/2020,"7,850","7,825","7,850","7,725",20.14M,0.96%
01/13/2020,"7,775","7,750","7,800","7,700",12.36M,0.65%
01/10/2020,"7,725","7,700","7,825","7,675",20.99M,0.32%
01/09/2020,"7,700","7,500","7,700","7,500",21.89M,3.70%
01/08/2020,"7,425","7,500","7,525","7,400",20.46M,-1.66%
01/07/2020,"7,550","7,675","7,700","7,525",19.02M,-0.98%
01/06/2020,"7,625","7,750","7,750","7,600",13.12M,-2.24%
01/03/2020,"7,800","7,800","7,875","7,650",16.13M,0.32%
01/02/2020,"7,775","7,875","7,875","7,775",9.30M,-0.96%
